unit_id;winner_found;winner_name;inn;customer_name;customer_inn;purchase_number;purchase_name;is_service_file;data_anonymized;confidence;processing_time_ms;model_used;timestamp
UNIT_7ee2720853e44960;True;"ООО ""ШЕРП""";;Филиал ПАО «Россети» – Ленинградское ПМЭС;;32515417021;"право заключения договора на поставку пассажирского колесного снегоболотохода (плавающего) ""АРХАНТ N"" или эквивалент для нужд филиала ПАО «Россети» – Ленинградское ПМЭС";False;;0.9;68775;GLM-4.7;
UNIT_7f1cf541197943bd;True;АО «Орелгортеплоэнерго»;5752049900;ГУП Орловской области «Орелфармация»;5752004272;32615627422;услуг по теплоснабжению у единственного поставщика;False;;1.0;27111;GLM-4.7;
UNIT_7f6d122755a440e5;True;АО «ЦВ «Протек»;;Федеральное государственное унитарное предприятие «Межбольничная аптека» Управления делами Президента Российской Федерации;;32515527236;поставка лекарственных препаратов;False;;0.9;34851;GLM-4.7;
UNIT_7f776404e0b846bb;True;"ООО ""РН-КАРТ""";;"АО ""Россети Центр закупок""";;;право заключения договора поставки ГСМ на территории Томской области для нужд Кузбасского ПМЭС;False;;0.9;26720;GLM-4.7;
UNIT_7f80f346297343a2;True;ООО 'ЗИБУС';;ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ 'КРАСНОУФИМСКАЯ РАЙОННАЯ БОЛЬНИЦА';;32615605291;Монитор пациента многофункциональный;False;;1.0;36680;GLM-4.7;
UNIT_807c79fee2db40eb;False;;;ООО «ТСК Мосэнерго»;;;;True;;;23845;GLM-4.7;
UNIT_80f6fbcc2469471f;True;Заявка №71432;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КУРГАНСКИЙ ЦЕНТРАЛЬНЫЙ РЫНОК""";4501030998;32615620242;Поставка хозяйственных товаров;False;;0.7;33005;GLM-4.7;
UNIT_81b8aed9d9134ca8;True;Индивидуальный предприниматель Авагян Нарек;246900529198;Общество с ограниченной ответственностью «Управляющая компания «Топол»;2457070804;32515588104;Оказание транспортных услуг (легковой автомобиль);False;;1.0;37955;GLM-4.7;
UNIT_81ce8748e27a4d06;False;;;"Акционерное общество ""Ямалгосснаб""";8901038340;32515572449;Поставка лотков водоотводных и комплектующих;False;;;52000;GLM-4.7;
UNIT_81e3d6a0cebf413d;True;"АО ТД ""БАШКРАНСНАБ-РЕГИОН""";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ № 12 МОСМЕТРОСТРОЯ""";;32515513515;Оказание услуг по работе строительной техники (башенных кранов) и изготовлению проекта производства работ на объекте капитального строительства: Московская область, г. Красногорск, ул. Липовая роща д. 2, к.2, возводимая станция Московского метрополитена «Липовая Роща»;False;;0.9;33652;GLM-4.7;
UNIT_81f5420a26024305;True;"ООО ""ВМП""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКАЯ БОЛЬНИЦА №1 - НАЦИОНАЛЬНЫЙ ЦЕНТР МЕДИЦИНЫ ИМЕНИ М.Е. НИКОЛАЕВА""";;32515430083;Поставка нейтральных электродов для ОБ РМЦ;False;;0.9;93505;GLM-4.7;
UNIT_8290c5914f254272;True;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФАСТРАХОВАНИЕ""";7713056834;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПРИМТЕПЛОЭНЕРГО""";;32515585841;Оказание услуг по страхованию гражданской ответственности владельца опасного объекта за причинение вреда в результате аварии на опасном объекте (Гидротехнические сооружения Нежданкинского гидроузла);False;;1.0;57162;GLM-4.7;
UNIT_82f768507a634a37;True;"ООО ""МЕДТРЕЙДБАЙКАЛ""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""";;32515511361;Приобретение детского питания (смеси);False;;0.9;55553;GLM-4.7;
UNIT_8300adf5a37240ce;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИТАСПЕКТР""";6672338063;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""КРАСНОТУРЬИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА""";;32615602515;Поставка лекарственных препаратов;False;;1.0;33677;GLM-4.7;
UNIT_83375d6f63974604;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БРЯНСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА № 1""";;32514515535;Оказание услуг по внешней оценке качества лабораторных исследований для ГАУЗ «Брянская областная больница №1»;False;;;20217;GLM-4.7;
UNIT_835229091df04337;False;;;Общество с ограниченной ответственностью «Пинега»;2923007104;32615607401;закупка способом запроса предложений дровяной древесины швырка длиной от 4,0 до 6,1 м, объемом 3500 (три тысячи пятьсот) плотных кубометров с поставкой на пром. площадки у котельной п. Белогорский и ст. Паленьга Холмогорского округа Архангельской области;False;;;29410;GLM-4.7;
UNIT_83614fd9f9204157;True;Общество с ограниченной ответственностью «Фасад»;0560015320;Федеральное государственное бюджетное учреждение «Всероссийский центр карантина растений» (ФГБУ «ВНИИКР»);;;"Оказание услуг по откачке выгребной ямы на территории территориального отдела в Республике Дагестан Южного филиала ФГБУ ""ВНИИКР""";False;;1.0;23775;GLM-4.7;
UNIT_8377de33cb234dda;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЯКУТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №3""";;32515386768;Поставка лекарственного препарата МНН Глекапревир+Пибрентасвир (Гепатиты);False;;;51100;GLM-4.7;
UNIT_8393c72d49a84e2d;True;Общество с ограниченной ответственностью «ФармМентал групп»;7729778070;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602274;Поставка лекарственных средств;False;;1.0;19973;GLM-4.7;
UNIT_84018164106b4d7f;True;Общество с ограниченной ответственностью «МедФармАльянс»;1901120601;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602272;Поставка лекарственных средств;False;;1.0;25122;GLM-4.7;
UNIT_8403bbc4a24d406d;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАМАК""";3257056628;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БРЯНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА № 2""";;32615604504;Оказание услуг по шиномонтажу автотранспорта;False;;1.0;37642;GLM-4.7;
UNIT_8415538c4e114cbe;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМЭНЕРГО-САРАТОВ""";;Саратовский филиал ПАО «Т Плюс»;;32514524242;Выполнение работ по капитальному ремонту трансформатора ст.№7 в 2025г. для нужд Балаковской ТЭЦ-4 филиал «Саратовский» ПАО «Т Плюс»;False;;0.9;77691;GLM-4.7;
UNIT_845b70bb681e4977;False;;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕДАКЦИЯ ГАЗЕТЫ ""ОГНИ КУБАНИ""";;32615626900;Оказание консультационных услуг по осуществлению закупок;False;;;74089;GLM-4.7;
UNIT_84acb430fc4f4556;True;Заявка №71402;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОПАВЛОВСК - КАМЧАТСКИЙ МОРСКОЙ ТОРГОВЫЙ ПОРТ""";4100045203;32615615016;Поставка Светодиодных прожекторов;False;;0.7;34893;GLM-4.7;
UNIT_84bd792c61c54f19;False;;;государственное бюджетное стационарное учреждение Брянской области «Дом социального обслуживания г. Сельцо»;;32615625405;;False;;;23563;GLM-4.7;
UNIT_84d41178da7e42ee;False;;;АО «Сахаэнерго»;;;ОКПД2 27.32.14.120. Кабельно-проводниковая продукция (Самонесущие защищенные и изолированные провода) для объектов ТЭЦ Депутатский и с. Нижнеянск.;False;;;84296;GLM-4.7;
UNIT_84ebe0298f3d408b;True;"ООО ""АСТРАХАНСКИЕ ТЕПЛОВЫЕ СЕТИ""";;"ООО ""ЛУКОЙЛ-АСТРАХАНЬЭНЕРГО""";;;Ремонт инженерных сетей;False;;0.9;33846;GLM-4.7;
UNIT_84fed37c0e4d4dba;False;;;;;;;False;;;;GLM-4.7;
UNIT_852791e5f29a403f;True;"ООО ""Электрогарант""";7708783560;Филиал ПАО «Россети Центр» - «Ярэнерго»;;32515565428;"запрос цен по результатам конкурентного предварительного отбора на право заключения договора на выполнение работ «под ключ» по проектированию и строительству участка ВЛ 10кВ; строительству реклоузера, РЛР; расширению системы учета электроэнергии Тутаевского РЭС (свыше 150 кВт) для нужд ПАО «Россети Центр» (филиала «Ярэнерго»)";False;;1.0;15847;GLM-4.7;
